Station Name,Year,Month,Day,Avg Air Temp
Becker,2022,3,25,27.946
Becker,2022,3,25,26.328
Becker,2022,3,25,24.897
Becker,2022,3,25,23.479
Becker,2022,3,26,22.077
Becker,2022,3,26,20.246
Becker,2022,3,26,19.792
Becker,2022,3,26,19.247
Becker,2022,3,26,19.006
Becker,2022,3,26,18.68
Becker,2022,3,26,18.171
Becker,2022,3,26,18.903
Becker,2022,3,26,19.539
Becker,2022,3,26,21.25
Becker,2022,3,26,22.554
Becker,2022,3,26,24.136
Becker,2022,3,26,25.819
Becker,2022,3,26,26.964
Becker,2022,3,26,28.249
Becker,2022,3,26,28.992
Becker,2022,3,26,28.972
Becker,2022,3,26,28.137
Becker,2022,3,26,26.866
Becker,2022,3,26,25.597
Becker,2022,3,26,24.148
Becker,2022,3,26,22.539
Becker,2022,3,26,20.887
Becker,2022,3,26,19.026
Becker,2022,3,27,17.546
Becker,2022,3,27,16.196
Becker,2022,3,27,14.81
Becker,2022,3,27,13.838
Becker,2022,3,27,12.974
Becker,2022,3,27,12.11
Becker,2022,3,27,11.552
Becker,2022,3,27,12.488
Becker,2022,3,27,13.568
Becker,2022,3,27,15.53
Becker,2022,3,27,17.704
Becker,2022,3,27,20.241
Becker,2022,3,27,22.42
Becker,2022,3,27,24.184
Becker,2022,3,27,25.556
Becker,2022,3,27,26.794
Becker,2022,3,27,27.162
Becker,2022,3,27,27.061
Becker,2022,3,27,25.835
Becker,2022,3,27,24.633
Becker,2022,3,27,23.481
Becker,2022,3,27,21.798
Becker,2022,3,27,21.211
Becker,2022,3,27,19.067
Becker,2022,3,28,18.365
Becker,2022,3,28,18.666
Becker,2022,3,28,18.162
Becker,2022,3,28,17.042
Becker,2022,3,28,16.574
Becker,2022,3,28,16.016
Becker,2022,3,28,16.052
Becker,2022,3,28,18.815
Becker,2022,3,28,22.361
Becker,2022,3,28,25.56
Becker,2022,3,28,28.627
Becker,2022,3,28,31.451
Becker,2022,3,28,33.607
Becker,2022,3,28,34.954
Becker,2022,3,28,35.429
Becker,2022,3,28,35.942
Becker,2022,3,28,36.239
Becker,2022,3,28,35.73
Becker,2022,3,28,35.148
Becker,2022,3,28,34.408
Becker,2022,3,28,33.555
Becker,2022,3,28,33.021
Becker,2022,3,28,33.195
Becker,2022,3,28,34.009
Becker,2022,3,29,34.183
Becker,2022,3,29,34.102
Becker,2022,3,29,34.052
Becker,2022,3,29,33.813
Becker,2022,3,29,34.011
Becker,2022,3,29,34.047
Becker,2022,3,29,34.196
Becker,2022,3,29,34.54
Becker,2022,3,29,35.121
Becker,2022,3,29,36.403
Becker,2022,3,29,38.221
Becker,2022,3,29,40.021
Becker,2022,3,29,41.239
Becker,2022,3,29,42.213
Becker,2022,3,29,42.463
Becker,2022,3,29,41.283
Becker,2022,3,29,40.446
Becker,2022,3,29,39.749
Becker,2022,3,29,38.287
Becker,2022,3,29,36.523
Becker,2022,3,29,34.029
Becker,2022,3,29,34.086
Becker,2022,3,29,33.566
Becker,2022,3,29,33.013
Becker,2022,3,30,32.283
Becker,2022,3,30,31.647
Becker,2022,3,30,31.399
Becker,2022,3,30,31.176
Becker,2022,3,30,30.97
Becker,2022,3,30,30.526
Becker,2022,3,30,30.43
Becker,2022,3,30,30.844
Becker,2022,3,30,31.572
Becker,2022,3,30,32.095
Becker,2022,3,30,32.601
Becker,2022,3,30,33.08
Becker,2022,3,30,33.807
Becker,2022,3,30,34.432
Becker,2022,3,30,34.504
Becker,2022,3,30,34.932
Becker,2022,3,30,34.846
Becker,2022,3,30,34.407
Becker,2022,3,30,33.485
Becker,2022,3,30,34.066
Becker,2022,3,30,33.96
Becker,2022,3,30,33.757
Becker,2022,3,30,33.408
Becker,2022,3,30,32.725
Becker,2022,3,31,32.045
Becker,2022,3,31,31.003
Becker,2022,3,31,30.519
Becker,2022,3,31,30.349
Becker,2022,3,31,30.441
Becker,2022,3,31,30.492
Becker,2022,3,31,30.238
Becker,2022,3,31,30.148
Becker,2022,3,31,30.42
Becker,2022,3,31,30.216
Becker,2022,3,31,29.442
Becker,2022,3,31,30.135
Becker,2022,3,31,30.42
Becker,2022,3,31,32.266
Becker,2022,3,31,34.18
Becker,2022,3,31,34.943
Becker,2022,3,31,35.541
Becker,2022,3,31,35.28
Becker,2022,3,31,33.463
Becker,2022,3,31,29.667
Becker,2022,3,31,27.869
Becker,2022,3,31,27.369
Becker,2022,3,31,26.479
Becker,2022,3,31,24.742
Becker,2022,4,1,25.108
Becker,2022,4,1,24.168
Becker,2022,4,1,24.186
Becker,2022,4,1,24.447
Becker,2022,4,1,23.038
Becker,2022,4,1,22.352
Becker,2022,4,1,23.392
Becker,2022,4,1,28.994
Becker,2022,4,1,34.408
Becker,2022,4,1,37.598
Becker,2022,4,1,39.618
Becker,2022,4,1,41.259
Becker,2022,4,1,42.888
Becker,2022,4,1,44.298
Becker,2022,4,1,44.415
Becker,2022,4,1,43.585
Becker,2022,4,1,41.677
Becker,2022,4,1,39.808
Becker,2022,4,1,35.006
Becker,2022,4,1,32.457
Becker,2022,4,1,32.257
Becker,2022,4,1,32.09
Becker,2022,4,1,32.072
Becker,2022,4,1,32.315
Becker,2022,4,2,32.486
Becker,2022,4,2,32.616
Becker,2022,4,2,32.77
Becker,2022,4,2,32.508
Becker,2022,4,2,32.32
Becker,2022,4,2,32.04
Becker,2022,4,2,31.35
Becker,2022,4,2,32.752
Becker,2022,4,2,36.534
Becker,2022,4,2,39.139
Becker,2022,4,2,42.294
Becker,2022,4,2,45.984
Becker,2022,4,2,46.67
Becker,2022,4,2,45.424
Becker,2022,4,2,43.365
Becker,2022,4,2,41.403
Becker,2022,4,2,40.843
Becker,2022,4,2,39.859
Becker,2022,4,2,38.696
Becker,2022,4,2,37.726
Becker,2022,4,2,37.011
Becker,2022,4,2,36.347
Becker,2022,4,2,35.652
Becker,2022,4,2,34.914
Becker,2022,4,3,34.354
Becker,2022,4,3,32.475
Becker,2022,4,3,31.138
Becker,2022,4,3,28.746
Becker,2022,4,3,26.672
Becker,2022,4,3,25.461
Becker,2022,4,3,25.916
Becker,2022,4,3,31.168
Becker,2022,4,3,35.569
Becker,2022,4,3,37.585
Becker,2022,4,3,39.18
Becker,2022,4,3,39.7
Becker,2022,4,3,39.823
Becker,2022,4,3,38.626
Becker,2022,4,3,36.952
Becker,2022,4,3,36.577
Becker,2022,4,3,36.063
Becker,2022,4,3,35.092
Becker,2022,4,3,34.072
Becker,2022,4,3,33.559
Becker,2022,4,3,32.295
Becker,2022,4,3,32.149
Becker,2022,4,3,32.544
Becker,2022,4,3,33.067
Becker,2022,4,4,33.274
Becker,2022,4,4,33.291
Becker,2022,4,4,33.157
Becker,2022,4,4,33.001
Becker,2022,4,4,32.826
Becker,2022,4,4,32.263
Becker,2022,4,4,32.099
Becker,2022,4,4,31.6
Becker,2022,4,4,31.678
Becker,2022,4,4,32.693
Becker,2022,4,4,33.876
Becker,2022,4,4,35.028
Becker,2022,4,4,36.117
Becker,2022,4,4,37.238
Becker,2022,4,4,39.227
Becker,2022,4,4,41.32
Becker,2022,4,4,41.491
Becker,2022,4,4,40.68
Becker,2022,4,4,39.22
Becker,2022,4,4,35.942
Becker,2022,4,4,33.863
Becker,2022,4,4,35.391
Becker,2022,4,4,35.184
Becker,2022,4,4,34.909
Becker,2022,4,5,34.754
Becker,2022,4,5,35.98
Becker,2022,4,5,36.043
Becker,2022,4,5,35.85
Becker,2022,4,5,35.98
Becker,2022,4,5,35.883
Becker,2022,4,5,36.086
Becker,2022,4,5,37.022
Becker,2022,4,5,37.02
Becker,2022,4,5,35.64
Becker,2022,4,5,36.315
Becker,2022,4,5,37.476
Becker,2022,4,5,38.358
Becker,2022,4,5,39.402
Becker,2022,4,5,41.131
Becker,2022,4,5,40.978
Becker,2022,4,5,40.393
Becker,2022,4,5,41.252
Becker,2022,4,5,41.954
Becker,2022,4,5,42.121
Becker,2022,4,5,42.463
Becker,2022,4,5,39.252
Becker,2022,4,5,37.267
Becker,2022,4,5,35.893
Becker,2022,4,6,35.334
Becker,2022,4,6,35.267
Becker,2022,4,6,33.472
Becker,2022,4,6,32.232
Becker,2022,4,6,32.234
Becker,2022,4,6,32.457
Becker,2022,4,6,33.318
Becker,2022,4,6,33.926
Becker,2022,4,6,34.792
Becker,2022,4,6,36.196
Becker,2022,4,6,37.148
Becker,2022,4,6,37.69
Becker,2022,4,6,38.242
Becker,2022,4,6,37.056
Becker,2022,4,6,37.44
Becker,2022,4,6,37.726
Becker,2022,4,6,37.292
Becker,2022,4,6,36.549
Becker,2022,4,6,35.807
Becker,2022,4,6,34.864
Becker,2022,4,6,34.138
Becker,2022,4,6,33.755
Becker,2022,4,6,33.575
Becker,2022,4,6,33.544
Becker,2022,4,7,33.813
Becker,2022,4,7,34.095
Becker,2022,4,7,34.286
Becker,2022,4,7,34.311
Becker,2022,4,7,34.399
Becker,2022,4,7,34.626
Becker,2022,4,7,35.188
Becker,2022,4,7,35.847
Becker,2022,4,7,35.539
Becker,2022,4,7,35.659
Becker,2022,4,7,35.647
Becker,2022,4,7,34.372
Becker,2022,4,7,33.379
Becker,2022,4,7,32.587
Becker,2022,4,7,31.734
Becker,2022,4,7,33.08
Becker,2022,4,7,32.853
Becker,2022,4,7,32.371
Becker,2022,4,7,31.701
Becker,2022,4,7,31.147
Becker,2022,4,7,31.683
Becker,2022,4,7,32.479
Becker,2022,4,7,32.929
Becker,2022,4,7,33.375
Becker,2022,4,8,33.672
Becker,2022,4,8,33.444
Becker,2022,4,8,33.712
Becker,2022,4,8,33.748
Becker,2022,4,8,33.226
Becker,2022,4,8,31.969
Becker,2022,4,8,31.372
Becker,2022,4,8,32.265
Becker,2022,4,8,33.433
Becker,2022,4,8,35.251
Becker,2022,4,8,37.116
Becker,2022,4,8,38.66
Becker,2022,4,8,40.469
Becker,2022,4,8,41.884
Becker,2022,4,8,43.007
Becker,2022,4,8,43.59
Becker,2022,4,8,43.788
Becker,2022,4,8,42.903
Becker,2022,4,8,40.926
Becker,2022,4,8,37.9
Becker,2022,4,8,35.605
Becker,2022,4,8,33.94
Becker,2022,4,8,32.959
Becker,2022,4,8,31.584
Becker,2022,4,9,30.767
Becker,2022,4,9,30.47
Becker,2022,4,9,30.402
Becker,2022,4,9,29.86
Becker,2022,4,9,27.698
Becker,2022,4,9,25.367
Becker,2022,4,9,28.216
Becker,2022,4,9,33.078
Becker,2022,4,9,37.762
Becker,2022,4,9,42.948
Becker,2022,4,9,45.673
Becker,2022,4,9,47.228
Becker,2022,4,9,49.55
Becker,2022,4,9,50.792
Becker,2022,4,9,52.124
Becker,2022,4,9,53.078
Becker,2022,4,9,53.132
Becker,2022,4,9,52.556
Becker,2022,4,9,50.846
Becker,2022,4,9,46.796
Becker,2022,4,9,41.248
Becker,2022,4,9,36.163
Becker,2022,4,9,42.667
Becker,2022,4,9,41.828
Becker,2022,4,10,36.811
Becker,2022,4,10,33.6
Becker,2022,4,10,36.262
Becker,2022,4,10,33.861
Becker,2022,4,10,33.343
Becker,2022,4,10,33.456
Becker,2022,4,10,36.385
Becker,2022,4,10,38.647
Becker,2022,4,10,44.013
Becker,2022,4,10,48.362
Becker,2022,4,10,51.26
Becker,2022,4,10,54.482
Becker,2022,4,10,56.93
Becker,2022,4,10,56.606
Becker,2022,4,10,57.362
Becker,2022,4,10,56.696
Becker,2022,4,10,56.102
Becker,2022,4,10,54.95
Becker,2022,4,10,54.068
Becker,2022,4,10,52.016
Becker,2022,4,10,48.776
Becker,2022,4,10,46.508
Becker,2022,4,10,44.431
Becker,2022,4,10,40.581
Becker,2022,4,11,39.502
Becker,2022,4,11,37.56
Becker,2022,4,11,35.53
Becker,2022,4,11,36.21
Becker,2022,4,11,36.642
Becker,2022,4,11,36.689
Becker,2022,4,11,37.528
Becker,2022,4,11,40.984
Becker,2022,4,11,44.328
Becker,2022,4,11,46.418
Becker,2022,4,11,48.29
Becker,2022,4,11,51.386
Becker,2022,4,11,54.122
Becker,2022,4,11,55.868
Becker,2022,4,11,56.516
Becker,2022,4,11,56.66
Becker,2022,4,11,55.148
Becker,2022,4,11,53.834
Becker,2022,4,11,51.008
Becker,2022,4,11,46.436
Becker,2022,4,11,41.581
Becker,2022,4,11,38.485
Becker,2022,4,11,35.38
Becker,2022,4,11,33.021
Becker,2022,4,12,31.521
Becker,2022,4,12,30.637
Becker,2022,4,12,30.938
Becker,2022,4,12,31.779
Becker,2022,4,12,35.073
Becker,2022,4,12,39.873
Becker,2022,4,12,41.605
Becker,2022,4,12,43.898
Becker,2022,4,12,44.528
Becker,2022,4,12,44.258
Becker,2022,4,12,46.67
Becker,2022,4,12,49.82
Becker,2022,4,12,50.792
Becker,2022,4,12,49.784
Becker,2022,4,12,50.198
Becker,2022,4,12,49.244
Becker,2022,4,12,48.092
Becker,2022,4,12,48.272
Becker,2022,4,12,48.74
Becker,2022,4,12,48.29
Becker,2022,4,12,45.181
Becker,2022,4,12,43.707
Becker,2022,4,12,43.684
Becker,2022,4,12,44.616
Becker,2022,4,13,46.026
Becker,2022,4,13,45.603
Becker,2022,4,13,46.06
Becker,2022,4,13,46.026
Becker,2022,4,13,45.376
Becker,2022,4,13,44.321
Becker,2022,4,13,44.091
Becker,2022,4,13,41.686
Becker,2022,4,13,38.739
Becker,2022,4,13,37.188
Becker,2022,4,13,35.577
Becker,2022,4,13,35.179
Becker,2022,4,13,36.302
Becker,2022,4,13,36.991
Becker,2022,4,13,37.238
Becker,2022,4,13,37.346
Becker,2022,4,13,38.257
Becker,2022,4,13,37.855
Becker,2022,4,13,36.084
Becker,2022,4,13,34.434
Becker,2022,4,13,33.62
Becker,2022,4,13,32.02
Becker,2022,4,13,30.78
Becker,2022,4,13,29.64
Becker,2022,4,14,29.035
Becker,2022,4,14,28.909
Becker,2022,4,14,28.681
Becker,2022,4,14,28.159
Becker,2022,4,14,27.777
Becker,2022,4,14,27.032
Becker,2022,4,14,27.594
Becker,2022,4,14,27.442
Becker,2022,4,14,28.92
Becker,2022,4,14,31.779
Becker,2022,4,14,32.729
Becker,2022,4,14,32.623
Becker,2022,4,14,33.786
Becker,2022,4,14,33.12
Becker,2022,4,14,31.487
Becker,2022,4,14,31.213
Becker,2022,4,14,31.444
Becker,2022,4,14,30.346
Becker,2022,4,14,29.449
Becker,2022,4,14,28.719
Becker,2022,4,14,28.143
Becker,2022,4,14,27.952
Becker,2022,4,14,26.586
Becker,2022,4,14,25.389
Becker,2022,4,15,25.259
Becker,2022,4,15,23.4
Becker,2022,4,15,20.993
Becker,2022,4,15,19.803
Becker,2022,4,15,20.07
Becker,2022,4,15,18.552
Becker,2022,4,15,17.917
Becker,2022,4,15,18.106
Becker,2022,4,15,19.776
Becker,2022,4,15,21.268
Becker,2022,4,15,22.831
Becker,2022,4,15,24.726
Becker,2022,4,15,26.231
Becker,2022,4,15,27.235
Becker,2022,4,15,27.991
Becker,2022,4,15,28.148
Becker,2022,4,15,27.687
Becker,2022,4,15,27.478
Becker,2022,4,15,27.309
Becker,2022,4,15,26.998
Becker,2022,4,15,26.568
Becker,2022,4,15,25.966
Becker,2022,4,15,25.381
Becker,2022,4,15,25.288
Becker,2022,4,16,25.401
Becker,2022,4,16,25.405
Becker,2022,4,16,25.275
Becker,2022,4,16,24.784
Becker,2022,4,16,24.555
Becker,2022,4,16,24.523
Becker,2022,4,16,25.057
Becker,2022,4,16,25.918
Becker,2022,4,16,27.253
Becker,2022,4,16,29.061
Becker,2022,4,16,30.744
Becker,2022,4,16,32.945
Becker,2022,4,16,34.804
Becker,2022,4,16,36.487
Becker,2022,4,16,37.575
Becker,2022,4,16,38.106
Becker,2022,4,16,38.026
Becker,2022,4,16,37.27
Becker,2022,4,16,35.451
Becker,2022,4,16,32.56
Becker,2022,4,16,30.504
Becker,2022,4,16,29.008
Becker,2022,4,16,28.224
Becker,2022,4,16,26.051
Becker,2022,4,17,26.595
Becker,2022,4,17,23.97
Becker,2022,4,17,23.149
Becker,2022,4,17,23.328
Becker,2022,4,17,21.657
Becker,2022,4,17,20.431
Becker,2022,4,17,23.995
Becker,2022,4,17,29.329
Becker,2022,4,17,34.864
Becker,2022,4,17,38.19
Becker,2022,4,17,40.791
Becker,2022,4,17,41.644
Becker,2022,4,17,42.607
Becker,2022,4,17,41.655
Becker,2022,4,17,41.288
Becker,2022,4,17,37.774
Becker,2022,4,17,34.142
Becker,2022,4,17,32.889
Becker,2022,4,17,32.301
Becker,2022,4,17,32.085
Becker,2022,4,17,32.524
Becker,2022,4,17,32.916
Becker,2022,4,17,32.94
Becker,2022,4,17,33.003
Becker,2022,4,18,33.1
Becker,2022,4,18,30.243
Becker,2022,4,18,29.275
Becker,2022,4,18,28.524
Becker,2022,4,18,28.731
Becker,2022,4,18,29.719
Becker,2022,4,18,30.106
Becker,2022,4,18,30.594
Becker,2022,4,18,31.478
Becker,2022,4,18,32.004
Becker,2022,4,18,32.643
Becker,2022,4,18,33.307
Becker,2022,4,18,33.672
Becker,2022,4,18,34.788
Becker,2022,4,18,35.506
Becker,2022,4,18,35.71
Becker,2022,4,18,36.237
Becker,2022,4,18,36.219
Becker,2022,4,18,35.119
Becker,2022,4,18,34.176
Becker,2022,4,18,33.361
Becker,2022,4,18,31.482
Becker,2022,4,18,29.685
Becker,2022,4,18,28.548
Becker,2022,4,19,27.873
Becker,2022,4,19,26.697
Becker,2022,4,19,25.905
Becker,2022,4,19,23.567
Becker,2022,4,19,22.014
Becker,2022,4,19,23.005
Becker,2022,4,19,24.958
Becker,2022,4,19,28.744
Becker,2022,4,19,32.936
Becker,2022,4,19,35.942
Becker,2022,4,19,38.156
Becker,2022,4,19,40.026
Becker,2022,4,19,42.219
Becker,2022,4,19,44.089
Becker,2022,4,19,44.443
Becker,2022,4,19,44.677
Becker,2022,4,19,44.866
Becker,2022,4,19,44.089
Becker,2022,4,19,43.471
Becker,2022,4,19,43.153
Becker,2022,4,19,42.737
Becker,2022,4,19,42.161
Becker,2022,4,19,42.076
Becker,2022,4,19,41.904
Becker,2022,4,20,41.817
Becker,2022,4,20,41.931
Becker,2022,4,20,42.015
Becker,2022,4,20,42.033
Becker,2022,4,20,42.116
Becker,2022,4,20,42.386
Becker,2022,4,20,43.133
Becker,2022,4,20,44.112
Becker,2022,4,20,45.174
Becker,2022,4,20,45.271
Becker,2022,4,20,44.6
Becker,2022,4,20,42.217
Becker,2022,4,20,42.292
Becker,2022,4,20,42.381
Becker,2022,4,20,42.737
Becker,2022,4,20,43.266
Becker,2022,4,20,43.668
Becker,2022,4,20,45.086
Becker,2022,4,20,44.638
Becker,2022,4,20,42.919
Becker,2022,4,20,40.316
Becker,2022,4,20,39.558
Becker,2022,4,20,40.482
Becker,2022,4,20,39.099
Becker,2022,4,21,37.515
Becker,2022,4,21,35.884
Becker,2022,4,21,37.249
Becker,2022,4,21,39.614
Becker,2022,4,21,38.469
Becker,2022,4,21,36.385
Becker,2022,4,21,36.838
Becker,2022,4,21,39.015
Becker,2022,4,21,41.14
Becker,2022,4,21,42.415
Becker,2022,4,21,43.824
Becker,2022,4,21,45.324
Becker,2022,4,21,46.958
Becker,2022,4,21,48.596
Becker,2022,4,21,49.784
Becker,2022,4,21,50.432
Becker,2022,4,21,50.954
Becker,2022,4,21,51.08
Becker,2022,4,21,49.784
Becker,2022,4,21,45.66
Becker,2022,4,21,41.67
Becker,2022,4,21,39.943
Becker,2022,4,21,39.598
Becker,2022,4,21,41.007
Becker,2022,4,22,41.391
Becker,2022,4,22,42.616
Becker,2022,4,22,43.191
Becker,2022,4,22,43.275
Becker,2022,4,22,43.41
Becker,2022,4,22,41.706
Becker,2022,4,22,41.128
Becker,2022,4,22,41.421
Becker,2022,4,22,42.46
Becker,2022,4,22,43.596
Becker,2022,4,22,44.611
Becker,2022,4,22,45.999
Becker,2022,4,22,45.669
Becker,2022,4,22,46.526
Becker,2022,4,22,48.866
Becker,2022,4,22,48.038
Becker,2022,4,22,48.614
Becker,2022,4,22,49.316
Becker,2022,4,22,49.406
Becker,2022,4,22,49.802
Becker,2022,4,22,50.306
Becker,2022,4,22,51.278
Becker,2022,4,22,52.358
Becker,2022,4,22,53.87
Becker,2022,4,23,55.004
Becker,2022,4,23,55.148
Becker,2022,4,23,55.814
Becker,2022,4,23,56.102
Becker,2022,4,23,56.858
Becker,2022,4,23,58.118
Becker,2022,4,23,58.514
Becker,2022,4,23,58.82
Becker,2022,4,23,59.666
Becker,2022,4,23,61.844
Becker,2022,4,23,65.372
Becker,2022,4,23,67.856
Becker,2022,4,23,67.334
Becker,2022,4,23,69.62
Becker,2022,4,23,71.978
Becker,2022,4,23,73.688
Becker,2022,4,23,74.588
Becker,2022,4,23,73.418
Becker,2022,4,23,69.836
Becker,2022,4,23,64.58
Becker,2022,4,23,62.294
Becker,2022,4,23,60.836
Becker,2022,4,23,56.102
Becker,2022,4,23,51.944
Becker,2022,4,24,47.804
Becker,2022,4,24,45.435
Becker,2022,4,24,44.559
Becker,2022,4,24,43.484
Becker,2022,4,24,43.542
Becker,2022,4,24,43.174
Becker,2022,4,24,42.316
Becker,2022,4,24,41.801
Becker,2022,4,24,42.544
Becker,2022,4,24,43.909
Becker,2022,4,24,45.811
Becker,2022,4,24,45.244
Becker,2022,4,24,44.865
Becker,2022,4,24,45.957
Becker,2022,4,24,45.84
Becker,2022,4,24,44.6
Becker,2022,4,24,43.025
Becker,2022,4,24,41.502
Becker,2022,4,24,39.448
Becker,2022,4,24,38.23
Becker,2022,4,24,36.851
Becker,2022,4,24,35.892
Becker,2022,4,24,34.965
Becker,2022,4,24,34.041
Becker,2022,4,25,33.046
Becker,2022,4,25,32.146
Becker,2022,4,25,31.471
Becker,2022,4,25,30.958
Becker,2022,4,25,30.805
Becker,2022,4,25,31.14
Becker,2022,4,25,31.287
Becker,2022,4,25,31.291
Becker,2022,4,25,31.712
Becker,2022,4,25,32.5
Becker,2022,4,25,33.431
Becker,2022,4,25,33.885
Becker,2022,4,25,34.815
Becker,2022,4,25,34.651
Becker,2022,4,25,32.779
Becker,2022,4,25,32.995
Becker,2022,4,25,32.799
Becker,2022,4,25,32.05
Becker,2022,4,25,30.708
Becker,2022,4,25,29.907
Becker,2022,4,25,29.602
Becker,2022,4,25,29.19
Becker,2022,4,25,29.167
Becker,2022,4,25,28.27
Becker,2022,4,26,27.462
Becker,2022,4,26,27.174
Becker,2022,4,26,27.201
Becker,2022,4,26,27.262
Becker,2022,4,26,26.676
Becker,2022,4,26,26.958
Becker,2022,4,26,27.475
Becker,2022,4,26,27.891
Becker,2022,4,26,28.494
Becker,2022,4,26,29.12
Becker,2022,4,26,30.25
Becker,2022,4,26,31.766
Becker,2022,4,26,33.867
Becker,2022,4,26,35.843
Becker,2022,4,26,37.632
Becker,2022,4,26,38.557
Becker,2022,4,26,39.301
Becker,2022,4,26,39.04
Becker,2022,4,26,38.307
Becker,2022,4,26,35.047
Becker,2022,4,26,32.002
Becker,2022,4,26,30.288
Becker,2022,4,26,29.185
Becker,2022,4,26,27.828
Becker,2022,4,27,27.226
Becker,2022,4,27,28.013
Becker,2022,4,27,28.443
Becker,2022,4,27,29.143
Becker,2022,4,27,29.089
Becker,2022,4,27,28.602
Becker,2022,4,27,29.988
Becker,2022,4,27,31.764
Becker,2022,4,27,34.489
Becker,2022,4,27,36.504
Becker,2022,4,27,38.962
Becker,2022,4,27,41.241
Becker,2022,4,27,43.446
Becker,2022,4,27,45.162
Becker,2022,4,27,46.724
Becker,2022,4,27,47.3
Becker,2022,4,27,47.984
Becker,2022,4,27,48.182
Becker,2022,4,27,47.39
Becker,2022,4,27,44.753
Becker,2022,4,27,43.378
Becker,2022,4,27,42.04
Becker,2022,4,27,40.917
Becker,2022,4,27,37.27
Becker,2022,4,28,35.15
Becker,2022,4,28,34.149
Becker,2022,4,28,33.357
Becker,2022,4,28,33.042
Becker,2022,4,28,32.85
Becker,2022,4,28,33.093
Becker,2022,4,28,35.157
Becker,2022,4,28,38.431
Becker,2022,4,28,40.966
Becker,2022,4,28,42.649
Becker,2022,4,28,44.019
Becker,2022,4,28,44.082
Becker,2022,4,28,45.057
Becker,2022,4,28,45.3
Becker,2022,4,28,45.381
Becker,2022,4,28,45.246
Becker,2022,4,28,45.288
Becker,2022,4,28,46.94
Becker,2022,4,28,48.074
Becker,2022,4,28,47.912
Becker,2022,4,28,48.56
Becker,2022,4,28,48.38
Becker,2022,4,28,48.002
Becker,2022,4,28,47.318
Becker,2022,4,29,46.652
Becker,2022,4,29,46.157
Becker,2022,4,29,45.824
Becker,2022,4,29,45.484
Becker,2022,4,29,44.958
Becker,2022,4,29,44.676
Becker,2022,4,29,45.007
Becker,2022,4,29,46.207
Becker,2022,4,29,48.074
Becker,2022,4,29,51.314
Becker,2022,4,29,52.826
Becker,2022,4,29,53.978
Becker,2022,4,29,55.58
Becker,2022,4,29,57.2
Becker,2022,4,29,56.066
Becker,2022,4,29,58.442
Becker,2022,4,29,58.73
Becker,2022,4,29,58.244
Becker,2022,4,29,57.434
Becker,2022,4,29,54.464
Becker,2022,4,29,52.79
Becker,2022,4,29,52.628
Becker,2022,4,29,52.394
Becker,2022,4,29,51.998
Becker,2022,4,30,51.584
Becker,2022,4,30,49.964
Becker,2022,4,30,48.812
Becker,2022,4,30,48.578
Becker,2022,4,30,48.416
Becker,2022,4,30,49.316
Becker,2022,4,30,49.496
Becker,2022,4,30,49.028
Becker,2022,4,30,49.1
Becker,2022,4,30,49.136
Becker,2022,4,30,49.46
Becker,2022,4,30,49.802
Becker,2022,4,30,49.1
Becker,2022,4,30,48.686
Becker,2022,4,30,49.028
Becker,2022,4,30,49.676
Becker,2022,4,30,49.766
Becker,2022,4,30,49.28
Becker,2022,4,30,48.812
Becker,2022,4,30,48.038
Becker,2022,4,30,47.336
Becker,2022,4,30,46.832
Becker,2022,4,30,46.418
Becker,2022,4,30,46.072
Becker,2022,5,1,45.64
Becker,2022,5,1,44.857
Becker,2022,5,1,43.484
Becker,2022,5,1,42.591
Becker,2022,5,1,41.952
Becker,2022,5,1,41.394
Becker,2022,5,1,41.994
Becker,2022,5,1,43.306
Becker,2022,5,1,44.384
Becker,2022,5,1,45.021
Becker,2022,5,1,45.946
Becker,2022,5,1,46.724
Becker,2022,5,1,45.707
Becker,2022,5,1,44.58
Becker,2022,5,1,44.625
Becker,2022,5,1,43.648
Becker,2022,5,1,42.854
Becker,2022,5,1,42.341
Becker,2022,5,1,41.734
Becker,2022,5,1,41.41
Becker,2022,5,1,40.996
Becker,2022,5,1,40.975
Becker,2022,5,1,41.092
Becker,2022,5,1,40.894
Becker,2022,5,2,40.42
Becker,2022,5,2,40.145
Becker,2022,5,2,39.547
Becker,2022,5,2,39.123
Becker,2022,5,2,38.824
Becker,2022,5,2,38.48
Becker,2022,5,2,38.291
Becker,2022,5,2,38.953
Becker,2022,5,2,40.219
Becker,2022,5,2,40.982
Becker,2022,5,2,42.089
Becker,2022,5,2,43.297
Becker,2022,5,2,43.93
Becker,2022,5,2,45.185
Becker,2022,5,2,46.508
Becker,2022,5,2,48.47
Becker,2022,5,2,49.406
Becker,2022,5,2,49.226
Becker,2022,5,2,48.254
Becker,2022,5,2,47.066
Becker,2022,5,2,45.909
Becker,2022,5,2,44.843
Becker,2022,5,2,43.369
Becker,2022,5,2,42.782
Becker,2022,5,3,42.856
Becker,2022,5,3,42.253
Becker,2022,5,3,41.839
Becker,2022,5,3,41.407
Becker,2022,5,3,40.818
Becker,2022,5,3,40.753
Becker,2022,5,3,41.625
Becker,2022,5,3,43.147
Becker,2022,5,3,44.433
Becker,2022,5,3,45.799
Becker,2022,5,3,47.372
Becker,2022,5,3,49.154
Becker,2022,5,3,51.53
Becker,2022,5,3,53.42
Becker,2022,5,3,55.004
